fg%;3p%;ft%;orb;drb;trb;ast;stl;blk;tov;pts;ts%;efg%;3par;ftr;orb%;drb%;trb%;ast%;stl%;blk%;tov%;usg%;ortg;drtg;team;team_opp;total_opp;season;date;won
0.518;0.44;0.826;8.0;32.0;40.0;26.0;8.0;2.0;8.0;118.0;0.62;0.582;0.294;0.271;20.5;86.5;52.6;59.1;8.4;4.5;7.8;100.0;124.0;113.5;DET;BOS;108;2018;27/11/2017;True
0.519;0.485;0.571;5.0;31.0;36.0;27.0;2.0;4.0;17.0;108.0;0.626;0.623;0.429;0.273;13.5;79.5;47.4;67.5;2.1;6.7;16.5;100.0;113.5;124.0;BOS;DET;118;2018;27/11/2017;False
0.448;0.333;0.826;15.0;45.0;60.0;19.0;5.0;5.0;17.0;107.0;0.551;0.506;0.345;0.264;33.3;80.4;59.4;48.7;5.1;12.5;14.9;100.0;109.5;100.3;NOP;MIN;98;2022;25/10/2021;True
0.344;0.3;0.778;11.0;30.0;41.0;20.0;10.0;7.0;11.0;98.0;0.481;0.428;0.556;0.3;19.6;66.7;40.6;64.5;10.2;12.3;9.7;100.0;100.3;109.5;MIN;NOP;107;2022;25/10/2021;False
0.43;0.333;0.808;11.0;30.0;41.0;21.0;4.0;5.0;10.0;109.0;0.522;0.473;0.258;0.28;24.4;83.3;50.6;52.5;4.0;8.2;8.7;100.0;109.6;123.7;LAC;MIN;123;2018;20/03/2018;False
0.523;0.4;0.958;6.0;34.0;40.0;23.0;5.0;6.0;11.0;123.0;0.637;0.581;0.291;0.279;16.7;75.6;49.4;51.1;5.0;8.7;10.2;100.0;123.7;109.6;MIN;LAC;109;2018;20/03/2018;True
0.447;0.28;0.706;16.0;27.0;43.0;29.0;8.0;3.0;8.0;103.0;0.507;0.484;0.266;0.181;34.8;77.1;53.1;69.0;8.8;5.7;7.3;100.0;113.5;115.7;MIN;DEN;105;2017;28/12/2016;False
0.519;0.357;0.786;8.0;30.0;38.0;29.0;6.0;4.0;15.0;105.0;0.602;0.58;0.346;0.173;22.9;65.2;46.9;69.0;6.6;5.8;14.7;100.0;115.7;113.5;DEN;MIN;103;2017;28/12/2016;True
0.472;0.419;0.667;14.0;33.0;47.0;33.0;7.0;3.0;11.0;113.0;0.567;0.545;0.348;0.27;31.8;84.6;56.6;78.6;7.4;6.7;9.9;100.0;119.3;99.2;LAC;CLE;94;2017;1/12/2016;True
0.406;0.375;0.744;6.0;30.0;36.0;12.0;5.0;3.0;18.0;94.0;0.545;0.471;0.348;0.565;15.4;68.2;43.4;42.9;5.3;5.2;17.3;100.0;99.2;119.3;CLE;LAC;113;2017;1/12/2016;False
0.356;0.276;0.704;5.0;36.0;41.0;20.0;15.0;6.0;18.0;89.0;0.45;0.402;0.333;0.31;10.4;78.3;43.6;64.5;14.0;10.5;15.4;100.0;82.8;90.3;ATL;IND;97;2019;17/11/2018;False
0.402;0.4;0.714;10.0;43.0;53.0;25.0;11.0;6.0;22.0;97.0;0.504;0.471;0.345;0.241;21.7;89.6;56.4;71.4;10.2;10.3;18.6;100.0;90.3;82.8;IND;ATL;89;2019;17/11/2018;True
0.338;0.182;0.684;14.0;25.0;39.0;9.0;5.0;7.0;18.0;80.0;0.441;0.365;0.297;0.514;33.3;69.4;50.0;36.0;5.6;11.7;16.6;100.0;89.4;127.4;OKC;MEM;114;2017;29/12/2016;False
0.524;0.591;0.75;11.0;28.0;39.0;24.0;8.0;9.0;12.0;114.0;0.628;0.604;0.268;0.244;30.6;66.7;50.0;55.8;8.9;17.3;11.7;100.0;127.4;89.4;MEM;OKC;80;2017;29/12/2016;True
0.433;0.263;0.909;10.0;32.0;42.0;25.0;6.0;7.0;10.0;104.0;0.511;0.485;0.392;0.113;20.8;80.0;47.7;59.5;6.1;10.9;8.9;100.0;105.8;119.1;ORL;IND;117;2017;1/01/2017;False
0.5;0.409;0.917;8.0;38.0;46.0;28.0;5.0;5.0;11.0;117.0;0.606;0.552;0.256;0.279;20.0;79.2;52.3;65.1;5.1;8.5;10.2;100.0;119.1;105.8;IND;ORL;104;2017;1/01/2017;True
0.44;0.308;0.737;13.0;33.0;46.0;15.0;6.0;6.0;16.0;100.0;0.541;0.512;0.464;0.226;30.2;71.7;51.7;40.5;6.3;9.1;14.8;100.0;104.8;138.4;POR;PHO;132;2021;22/02/2021;False
0.505;0.485;0.889;13.0;30.0;43.0;29.0;6.0;5.0;7.0;132.0;0.617;0.586;0.333;0.182;28.3;69.8;48.3;58.0;6.3;11.1;6.1;100.0;138.4;104.8;PHO;POR;100;2021;22/02/2021;True
0.451;0.429;0.895;8.0;26.0;34.0;20.0;8.0;4.0;18.0;103.0;0.57;0.524;0.341;0.232;20.0;78.8;46.6;54.1;8.3;6.5;16.6;100.0;106.5;126.2;TOR;WAS;122;2018;20/04/2018;False
0.553;0.435;0.9;7.0;32.0;39.0;29.0;10.0;8.0;11.0;122.0;0.65;0.612;0.271;0.235;21.2;80.0;53.4;61.7;10.3;14.8;10.5;100.0;126.2;106.5;WAS;TOR;103;2018;20/04/2018;True
0.528;0.343;0.857;8.0;42.0;50.0;35.0;3.0;5.0;13.0;130.0;0.642;0.596;0.393;0.315;20.5;85.7;56.8;74.5;2.9;8.8;11.4;100.0;123.8;107.6;BRK;IND;113;2021;29/04/2021;True
0.427;0.282;0.952;7.0;31.0;38.0;23.0;8.0;6.0;10.0;113.0;0.537;0.484;0.406;0.219;14.3;79.5;43.2;56.1;7.6;11.1;8.7;100.0;107.6;123.8;IND;BRK;130;2021;29/04/2021;False
0.477;0.333;0.7;7.0;42.0;49.0;26.0;8.0;12.0;14.0;97.0;0.537;0.523;0.279;0.116;15.9;73.7;48.5;63.4;8.2;20.3;13.4;100.0;100.0;98.0;NOP;POR;95;2018;14/04/2018;True
0.378;0.308;0.75;15.0;37.0;52.0;17.0;10.0;6.0;12.0;95.0;0.46;0.439;0.398;0.122;26.3;84.1;51.5;45.9;10.3;9.7;10.4;100.0;98.0;100.0;POR;NOP;97;2018;14/04/2018;False
0.384;0.342;0.737;9.0;26.0;35.0;17.0;11.0;1.0;10.0;93.0;0.493;0.459;0.442;0.221;19.1;70.3;41.7;51.5;11.9;1.5;9.6;100.0;100.3;110.0;BOS;NYK;102;2018;21/12/2017;False
0.456;0.571;0.846;11.0;38.0;49.0;13.0;8.0;3.0;17.0;102.0;0.564;0.506;0.177;0.329;29.7;80.9;58.3;36.1;8.6;6.3;15.8;100.0;110.0;100.3;NYK;BOS;93;2018;21/12/2017;True
0.449;0.333;0.861;6.0;30.0;36.0;17.0;7.0;5.0;9.0;113.0;0.602;0.526;0.462;0.462;15.0;78.9;46.2;48.6;7.2;9.4;8.8;100.0;116.9;126.2;MIN;PHI;122;2021;3/04/2021;False
0.506;0.429;0.757;8.0;34.0;42.0;26.0;7.0;7.0;12.0;122.0;0.627;0.58;0.346;0.457;21.1;85.0;53.8;63.4;7.2;16.7;11.0;100.0;126.2;116.9;PHI;MIN;113;2021;3/04/2021;True
0.414;0.345;0.8;16.0;27.0;43.0;22.0;6.0;3.0;8.0;102.0;0.52;0.471;0.333;0.287;32.0;93.1;54.4;61.1;6.8;6.0;7.5;100.0;115.5;117.8;BOS;MIL;104;2018;22/04/2018;False
0.521;0.435;0.75;2.0;34.0;36.0;24.0;7.0;14.0;9.0;104.0;0.622;0.589;0.315;0.329;6.9;68.0;45.6;63.2;7.9;24.1;9.7;100.0;117.8;115.5;MIL;BOS;102;2018;22/04/2018;True
0.579;0.419;0.944;7.0;32.0;39.0;24.0;4.0;4.0;9.0;118.0;0.703;0.664;0.408;0.237;25.9;71.1;54.2;54.5;4.7;8.5;9.7;100.0;139.1;127.3;LAC;DAL;108;2021;28/05/2021;True
0.442;0.513;0.667;13.0;20.0;33.0;17.0;4.0;2.0;8.0;108.0;0.575;0.558;0.453;0.209;28.9;74.1;45.8;44.7;4.7;4.4;7.8;100.0;127.3;139.1;DAL;LAC;118;2021;28/05/2021;False
0.322;0.176;0.667;9.0;35.0;44.0;16.0;4.0;4.0;14.0;73.0;0.379;0.339;0.195;0.241;17.0;87.5;47.3;57.1;4.1;7.0;12.7;100.0;75.7;106.8;NYK;BOS;103;2018;31/01/2018;False
0.482;0.423;0.6;5.0;44.0;49.0;27.0;8.0;3.0;9.0;103.0;0.561;0.548;0.313;0.241;12.5;83.0;52.7;67.5;8.3;4.3;8.9;100.0;106.8;75.7;BOS;NYK;73;2018;31/01/2018;True
0.422;0.423;0.759;17.0;38.0;55.0;25.0;8.0;6.0;12.0;109.0;0.53;0.483;0.289;0.322;34.0;76.0;55.0;65.8;8.5;9.7;10.5;100.0;115.5;110.2;IND;PHO;104;2019;27/11/2018;True
0.446;0.333;0.667;12.0;33.0;45.0;20.0;8.0;6.0;8.0;104.0;0.52;0.5;0.326;0.196;24.0;66.0;45.0;48.8;8.5;9.4;7.4;100.0;110.2;115.5;PHO;IND;109;2019;27/11/2018;False
0.527;0.444;0.714;15.0;26.0;41.0;27.0;7.0;3.0;11.0;120.0;0.605;0.591;0.29;0.151;38.5;81.3;57.7;55.1;7.5;5.5;10.0;100.0;129.3;132.5;LAL;SAC;123;2021;3/03/2021;False
0.6;0.48;0.789;6.0;24.0;30.0;32.0;5.0;1.0;13.0;123.0;0.696;0.675;0.313;0.238;18.8;61.5;42.3;66.7;5.4;1.5;12.8;100.0;132.5;129.3;SAC;LAL;120;2021;3/03/2021;True
0.425;0.387;0.526;12.0;37.0;49.0;20.0;10.0;4.0;13.0;96.0;0.503;0.494;0.356;0.218;26.7;82.2;54.4;54.1;10.7;7.3;12.0;100.0;103.1;93.5;LAL;ORL;87;2020;11/12/2019;True
0.42;0.308;0.647;8.0;33.0;41.0;20.0;10.0;5.0;14.0;87.0;0.492;0.469;0.321;0.21;17.8;73.3;45.6;58.8;10.7;8.9;13.7;100.0;93.5;103.1;ORL;LAL;96;2020;11/12/2019;False
0.4;0.344;0.688;12.0;36.0;48.0;21.0;6.0;3.0;18.0;90.0;0.489;0.465;0.376;0.188;26.7;85.7;55.2;61.8;6.4;7.0;16.4;100.0;95.8;100.0;GSW;ORL;94;2022;22/03/2022;False
0.43;0.278;0.8;6.0;33.0;39.0;25.0;9.0;6.0;13.0;94.0;0.535;0.494;0.456;0.253;14.3;73.3;44.8;73.5;9.6;11.3;12.9;100.0;100.0;95.8;ORL;GSW;90;2022;22/03/2022;True
0.505;0.345;0.75;10.0;39.0;49.0;28.0;13.0;8.0;16.0;120.0;0.591;0.56;0.319;0.264;25.0;75.0;53.3;60.9;12.3;16.3;13.6;100.0;114.0;96.9;LAL;HOU;102;2021;10/01/2021;True
0.411;0.293;0.696;13.0;30.0;43.0;22.0;7.0;8.0;21.0;102.0;0.509;0.478;0.456;0.256;25.0;75.0;46.7;59.5;6.6;12.9;17.3;100.0;96.9;114.0;HOU;LAL;120;2021;10/01/2021;False
0.366;0.382;0.75;11.0;27.0;38.0;18.0;5.0;3.0;9.0;93.0;0.465;0.435;0.366;0.172;20.0;81.8;43.2;52.9;5.1;5.6;8.3;100.0;95.8;119.5;OKC;ATL;116;2021;18/03/2021;False
0.54;0.333;0.846;6.0;44.0;50.0;26.0;6.0;7.0;14.0;116.0;0.626;0.603;0.379;0.149;18.2;80.0;56.8;55.3;6.2;11.9;13.1;100.0;119.5;95.8;ATL;OKC;93;2021;18/03/2021;True
0.541;0.548;0.762;4.0;34.0;38.0;22.0;6.0;6.0;10.0;113.0;0.679;0.655;0.419;0.284;13.3;82.9;53.5;55.0;6.8;11.1;10.7;100.0;127.7;98.3;CLE;TOR;87;2016;27/05/2016;True
0.418;0.32;0.765;7.0;26.0;33.0;10.0;6.0;2.0;12.0;87.0;0.503;0.468;0.316;0.215;17.1;86.7;46.5;30.3;6.8;4.7;12.2;100.0;98.3;127.7;TOR;CLE;113;2016;27/05/2016;False
0.446;0.448;0.826;12.0;31.0;43.0;19.0;7.0;7.0;17.0;98.0;0.583;0.534;0.392;0.311;33.3;73.8;55.1;57.6;8.1;12.7;16.8;100.0;113.1;101.5;BRK;MEM;88;2018;26/11/2017;True
0.4;0.32;0.889;11.0;24.0;35.0;15.0;8.0;3.0;14.0;88.0;0.5;0.45;0.313;0.225;26.2;66.7;44.9;46.9;9.2;6.7;13.7;100.0;101.5;113.1;MEM;BRK;98;2018;26/11/2017;False
0.467;0.333;0.55;9.0;27.0;36.0;26.0;12.0;3.0;13.0;111.0;0.551;0.543;0.457;0.217;18.0;77.1;42.4;60.5;11.7;7.7;11.4;100.0;108.2;136.5;DET;CHO;140;2022;5/01/2022;False
0.593;0.571;0.69;8.0;41.0;49.0;39.0;6.0;3.0;17.0;140.0;0.747;0.741;0.519;0.358;22.9;82.0;57.6;81.3;5.9;6.0;15.3;100.0;136.5;108.2;CHO;DET;111;2022;5/01/2022;True
0.391;0.345;0.913;5.0;36.0;41.0;19.0;8.0;3.0;9.0;99.0;0.51;0.448;0.333;0.264;11.4;72.0;43.6;55.9;8.1;4.9;8.5;100.0;100.1;102.1;NYK;LAL;101;2021;11/05/2021;False
0.416;0.429;0.789;14.0;39.0;53.0;31.0;5.0;5.0;18.0;101.0;0.519;0.483;0.315;0.213;28.0;88.6;56.4;83.8;5.1;8.6;15.6;100.0;102.1;100.1;LAL;NYK;99;2021;11/05/2021;True
0.506;0.4;0.864;11.0;39.0;50.0;24.0;7.0;7.0;10.0;125.0;0.633;0.596;0.449;0.247;26.8;83.0;56.8;53.3;7.2;12.1;9.2;100.0;128.3;114.9;MIL;DEN;112;2021;8/02/2021;True
0.436;0.417;0.938;8.0;30.0;38.0;22.0;5.0;4.0;9.0;112.0;0.554;0.516;0.383;0.17;17.0;73.2;43.2;53.7;5.1;8.2;8.2;100.0;114.9;128.3;DEN;MIL;125;2021;8/02/2021;False
0.466;0.514;0.8;6.0;32.0;38.0;25.0;8.0;8.0;10.0;113.0;0.597;0.574;0.42;0.17;12.8;86.5;45.2;61.0;8.1;13.6;9.6;100.0;114.6;107.5;LAL;MIL;106;2021;21/01/2021;True
0.506;0.321;0.75;5.0;41.0;46.0;27.0;5.0;5.0;14.0;106.0;0.574;0.557;0.322;0.138;13.5;87.2;54.8;61.4;5.1;9.8;13.2;100.0;107.5;114.6;MIL;LAL;113;2021;21/01/2021;False
0.402;0.286;0.588;18.0;38.0;56.0;23.0;10.0;4.0;13.0;98.0;0.469;0.454;0.361;0.175;33.3;92.7;58.9;59.0;10.3;9.1;11.1;100.0;100.9;106.1;ORL;HOU;103;2019;27/01/2019;False
0.475;0.333;0.714;3.0;36.0;39.0;20.0;8.0;7.0;13.0;103.0;0.577;0.55;0.45;0.263;7.3;66.7;41.1;52.6;8.2;11.3;12.7;100.0;106.1;100.9;HOU;ORL;98;2019;27/01/2019;True
0.544;0.464;0.75;5.0;32.0;37.0;22.0;9.0;3.0;14.0;117.0;0.653;0.627;0.354;0.304;15.2;69.6;46.8;51.2;9.5;6.1;13.5;100.0;123.7;106.8;OKC;CLE;101;2021;21/02/2021;True
0.464;0.229;0.75;14.0;28.0;42.0;22.0;9.0;4.0;15.0;101.0;0.544;0.512;0.417;0.238;30.4;84.8;53.2;56.4;9.5;7.8;13.9;100.0;106.8;123.7;CLE;OKC;117;2021;21/02/2021;False
0.5;0.385;0.679;8.0;23.0;31.0;18.0;5.0;4.0;16.0;108.0;0.626;0.601;0.527;0.378;21.6;53.5;38.8;48.6;5.4;5.9;15.6;100.0;117.2;126.9;HOU;CLE;117;2019;24/11/2018;False
0.489;0.318;0.759;20.0;29.0;49.0;15.0;11.0;2.0;13.0;117.0;0.569;0.528;0.244;0.322;46.5;78.4;61.3;34.1;11.9;5.7;11.2;100.0;126.9;117.2;CLE;HOU;108;2019;24/11/2018;True
0.444;0.353;0.742;7.0;36.0;43.0;26.0;8.0;5.0;16.0;107.0;0.565;0.519;0.42;0.383;17.1;73.5;47.8;72.2;8.0;8.3;14.5;100.0;106.4;107.4;BRK;PHI;108;2017;18/12/2016;False
0.432;0.429;0.87;13.0;34.0;47.0;23.0;5.0;5.0;17.0;108.0;0.55;0.5;0.318;0.261;26.5;82.9;52.2;60.5;5.0;10.6;14.8;100.0;107.4;106.4;PHI;BRK;107;2017;18/12/2016;True
0.494;0.308;0.846;11.0;33.0;44.0;24.0;9.0;11.0;14.0;105.0;0.566;0.54;0.299;0.149;27.5;75.0;52.4;55.8;9.6;21.2;13.1;100.0;111.5;105.2;SAC;ORL;99;2018;23/01/2018;True
0.434;0.355;0.842;11.0;29.0;40.0;23.0;9.0;4.0;17.0;99.0;0.542;0.5;0.373;0.229;25.0;72.5;47.6;63.9;9.6;6.6;15.7;100.0;105.2;111.5;ORL;SAC;105;2018;23/01/2018;False
0.488;0.31;0.808;7.0;35.0;42.0;25.0;5.0;4.0;9.0;114.0;0.585;0.541;0.337;0.302;17.5;85.4;51.9;59.5;5.1;6.6;8.5;100.0;116.8;122.9;BOS;NYK;120;2016;12/01/2016;False
0.531;0.35;0.9;6.0;33.0;39.0;24.0;5.0;5.0;11.0;120.0;0.637;0.574;0.247;0.37;14.6;82.5;48.1;55.8;5.1;8.8;10.5;100.0;122.9;116.8;NYK;BOS;114;2016;12/01/2016;True
0.545;0.541;0.923;7.0;30.0;37.0;28.0;11.0;2.0;14.0;128.0;0.724;0.675;0.481;0.338;23.3;61.2;46.8;66.7;11.9;4.2;13.7;100.0;138.0;121.8;TOR;MEM;113;2021;8/02/2021;True
0.425;0.333;0.897;19.0;23.0;42.0;27.0;7.0;4.0;15.0;113.0;0.566;0.5;0.448;0.333;38.8;76.7;53.2;73.0;7.5;10.0;13.1;100.0;121.8;138.0;MEM;TOR;128;2021;8/02/2021;False
0.481;0.382;0.68;4.0;38.0;42.0;27.0;9.0;6.0;15.0;106.0;0.589;0.563;0.43;0.316;10.0;82.6;48.8;71.1;8.9;12.5;14.3;100.0;105.2;97.3;MIA;BOS;98;2022;30/03/2022;True
0.412;0.297;0.739;8.0;36.0;44.0;27.0;9.0;1.0;17.0;98.0;0.515;0.476;0.435;0.271;17.4;90.0;51.2;77.1;8.9;2.2;15.2;100.0;97.3;105.2;BOS;MIA;106;2022;30/03/2022;False
0.437;0.2;0.857;7.0;41.0;48.0;24.0;4.0;6.0;13.0;106.0;0.534;0.471;0.345;0.322;15.6;70.7;46.6;63.2;4.0;10.2;11.6;100.0;105.3;111.3;ATL;POR;112;2021;16/01/2021;False
0.388;0.341;0.85;17.0;38.0;55.0;18.0;6.0;8.0;7.0;112.0;0.501;0.461;0.427;0.194;29.3;84.4;53.4;45.0;6.0;14.0;5.9;100.0;111.3;105.3;POR;ATL;106;2021;16/01/2021;True
0.402;0.344;0.96;9.0;34.0;43.0;26.0;3.0;5.0;14.0;105.0;0.536;0.466;0.368;0.287;19.6;79.1;48.3;74.3;3.0;9.3;12.5;100.0;106.6;122.8;PHO;POR;121;2020;10/03/2020;False
0.506;0.486;0.824;9.0;37.0;46.0;20.0;9.0;9.0;11.0;121.0;0.627;0.601;0.393;0.191;20.9;80.4;51.7;44.4;9.1;16.4;10.2;100.0;122.8;106.6;POR;PHO;105;2020;10/03/2020;True
0.434;0.303;0.778;3.0;40.0;43.0;20.0;7.0;3.0;17.0;96.0;0.528;0.494;0.398;0.217;7.3;90.9;50.6;55.6;6.8;7.3;15.8;100.0;92.9;103.5;BRK;MIL;107;2021;13/06/2021;False
0.443;0.34;0.65;4.0;38.0;42.0;27.0;10.0;7.0;12.0;107.0;0.553;0.534;0.534;0.227;9.1;92.7;49.4;69.2;9.7;14.0;11.0;100.0;103.5;92.9;MIL;BRK;96;2021;13/06/2021;True
0.417;0.29;0.905;14.0;29.0;43.0;22.0;9.0;7.0;18.0;98.0;0.526;0.47;0.369;0.25;30.4;70.7;49.4;62.9;9.4;11.3;16.2;100.0;102.0;109.3;DET;ATL;105;2017;30/12/2016;False
0.443;0.308;0.76;12.0;32.0;44.0;29.0;10.0;2.0;15.0;105.0;0.53;0.489;0.295;0.284;29.3;69.6;50.6;74.4;10.4;3.8;13.2;100.0;109.3;102.0;ATL;DET;98;2017;30/12/2016;True
0.463;0.381;0.9;7.0;25.0;32.0;21.0;4.0;2.0;12.0;102.0;0.562;0.512;0.256;0.244;17.9;78.1;45.1;55.3;4.2;4.3;11.7;100.0;108.2;152.7;WAS;BOS;144;2022;3/04/2022;False
0.615;0.523;0.692;7.0;32.0;39.0;39.0;6.0;5.0;7.0;144.0;0.744;0.742;0.484;0.143;21.9;82.1;54.9;69.6;6.4;8.2;6.7;100.0;152.7;108.2;BOS;WAS;102;2022;3/04/2022;True
0.451;0.327;0.462;9.0;41.0;50.0;24.0;10.0;7.0;21.0;105.0;0.543;0.544;0.571;0.143;19.6;82.0;52.1;58.5;9.4;12.5;17.8;100.0;99.0;103.7;PHO;DET;110;2021;8/01/2021;False
0.411;0.324;0.862;9.0;37.0;46.0;23.0;13.0;4.0;14.0;110.0;0.535;0.472;0.378;0.322;18.0;80.4;47.9;62.2;12.3;10.3;12.0;100.0;103.7;99.0;DET;PHO;105;2021;8/01/2021;True
0.481;0.52;0.714;7.0;31.0;38.0;28.0;6.0;5.0;13.0;101.0;0.579;0.562;0.309;0.173;17.9;70.5;45.8;71.8;6.8;9.8;13.0;100.0;114.0;106.1;DEN;LAC;94;2021;1/04/2021;True
0.412;0.294;0.875;13.0;32.0;45.0;17.0;6.0;5.0;10.0;94.0;0.511;0.471;0.4;0.188;29.5;82.1;54.2;48.6;6.8;8.9;9.8;100.0;106.1;114.0;LAC;DEN;101;2021;1/04/2021;False
0.545;0.444;0.769;6.0;39.0;45.0;35.0;6.0;6.0;8.0;132.0;0.664;0.636;0.409;0.295;14.6;92.9;54.2;72.9;6.1;13.6;7.4;100.0;133.8;113.5;DAL;POR;112;2022;26/01/2022;True
0.512;0.368;0.609;3.0;35.0;38.0;27.0;4.0;1.0;9.0;112.0;0.608;0.598;0.463;0.28;7.1;85.4;45.8;64.3;4.1;1.9;8.9;100.0;113.5;133.8;POR;DAL;132;2022;26/01/2022;False
0.363;0.289;0.682;5.0;30.0;35.0;21.0;8.0;2.0;11.0;84.0;0.468;0.431;0.475;0.275;11.6;69.8;40.7;72.4;8.9;3.2;10.9;100.0;93.6;106.9;DET;NYK;96;2020;8/03/2020;False
0.439;0.316;0.72;13.0;38.0;51.0;15.0;10.0;5.0;9.0;96.0;0.516;0.476;0.232;0.305;30.2;88.4;59.3;41.7;11.1;11.9;8.8;100.0;106.9;93.6;NYK;DET;84;2020;8/03/2020;True
0.359;0.206;0.875;12.0;30.0;42.0;13.0;6.0;4.0;17.0;77.0;0.453;0.404;0.436;0.205;26.1;76.9;49.4;46.4;6.7;7.3;16.7;100.0;86.5;119.1;DEN;UTA;106;2018;28/11/2017;False
0.483;0.438;0.889;9.0;34.0;43.0;24.0;7.0;6.0;11.0;106.0;0.583;0.563;0.368;0.103;23.1;73.9;50.6;57.1;7.9;13.6;10.8;100.0;119.1;86.5;UTA;DEN;77;2018;28/11/2017;True
0.414;0.314;0.813;18.0;31.0;49.0;31.0;6.0;6.0;9.0;106.0;0.5;0.47;0.354;0.162;33.3;83.8;53.8;75.6;6.4;11.8;7.8;100.0;113.2;119.6;ORL;WAS;112;2022;12/01/2022;False
0.524;0.323;0.762;6.0;36.0;42.0;26.0;6.0;4.0;10.0;112.0;0.614;0.585;0.378;0.256;16.2;66.7;46.2;60.5;6.4;6.3;9.9;100.0;119.6;113.2;WAS;ORL;106;2022;12/01/2022;True
0.407;0.25;0.818;10.0;32.0;42.0;14.0;8.0;5.0;17.0;89.0;0.491;0.438;0.247;0.272;21.3;66.7;44.2;42.4;8.4;8.6;15.8;100.0;93.3;112.1;ORL;MIA;107;2018;26/12/2017;False
0.451;0.333;0.824;16.0;37.0;53.0;22.0;11.0;5.0;15.0;107.0;0.543;0.511;0.363;0.187;33.3;78.7;55.8;53.7;11.5;8.2;13.2;100.0;112.1;93.3;MIA;ORL;89;2018;26/12/2017;True
0.356;0.293;0.714;13.0;33.0;46.0;14.0;9.0;8.0;7.0;94.0;0.439;0.416;0.406;0.139;21.3;82.5;45.5;38.9;9.2;14.3;6.1;100.0;95.8;103.9;BOS;CLE;102;2021;12/05/2021;False
0.45;0.333;0.815;7.0;48.0;55.0;27.0;4.0;6.0;15.0;102.0;0.555;0.5;0.3;0.338;17.5;78.7;54.5;75.0;4.1;10.0;14.0;100.0;103.9;95.8;CLE;BOS;94;2021;12/05/2021;True
0.463;0.4;0.889;12.0;45.0;57.0;31.0;9.0;4.0;10.0;122.0;0.593;0.558;0.474;0.189;26.1;78.9;55.3;70.5;9.2;6.9;8.9;100.0;124.2;85.5;DAL;CHO;84;2019;2/01/2019;True
0.356;0.188;0.737;12.0;34.0;46.0;23.0;4.0;3.0;14.0;84.0;0.427;0.389;0.356;0.211;21.1;73.9;44.7;71.9;4.1;6.0;12.5;100.0;85.5;124.2;CHO;DAL;122;2019;2/01/2019;False
0.515;0.452;0.833;14.0;41.0;55.0;28.0;4.0;11.0;15.0;133.0;0.626;0.609;0.416;0.119;31.1;71.9;53.9;53.8;3.8;15.9;12.4;100.0;127.5;123.7;NOP;SAC;129;2019;7/04/2019;True
0.459;0.4;0.765;16.0;31.0;47.0;27.0;10.0;4.0;6.0;129.0;0.554;0.532;0.367;0.156;28.1;68.9;46.1;54.0;9.6;6.8;4.9;100.0;123.7;127.5;SAC;NOP;133;2019;7/04/2019;False
0.488;0.343;0.773;9.0;27.0;36.0;26.0;8.0;4.0;14.0;111.0;0.592;0.56;0.417;0.262;21.4;67.5;43.9;63.4;8.4;6.1;13.0;100.0;116.0;138.0;LAL;LAC;132;2022;3/03/2022;False
0.548;0.63;0.867;13.0;33.0;46.0;32.0;10.0;3.0;10.0;132.0;0.663;0.64;0.29;0.161;32.5;78.6;56.1;62.7;10.5;6.1;9.1;100.0;138.0;116.0;LAC;LAL;111;2022;3/03/2022;True
0.493;0.261;0.769;6.0;33.0;39.0;20.0;4.0;2.0;15.0;98.0;0.58;0.534;0.315;0.356;16.2;71.7;47.0;55.6;4.4;3.4;15.1;100.0;107.4;130.4;PHI;ORL;119;2019;25/03/2019;False
0.517;0.379;0.783;13.0;31.0;44.0;28.0;9.0;2.0;7.0;119.0;0.613;0.58;0.333;0.264;28.3;83.8;53.0;62.2;9.9;4.0;6.7;100.0;130.4;107.4;ORL;PHI;98;2019;25/03/2019;True
0.368;0.276;0.6;14.0;39.0;53.0;16.0;6.0;3.0;16.0;81.0;0.433;0.414;0.333;0.172;25.5;78.0;50.5;50.0;6.5;5.5;14.6;100.0;87.6;94.1;IND;NYK;87;2017;14/03/2017;False
0.422;0.321;0.615;11.0;41.0;52.0;21.0;8.0;4.0;14.0;87.0;0.49;0.476;0.337;0.157;22.0;74.5;49.5;60.0;8.7;6.9;13.6;100.0;94.1;87.6;NYK;IND;81;2017;14/03/2017;True
0.47;0.368;0.833;7.0;28.0;35.0;24.0;15.0;5.0;13.0;100.0;0.55;0.512;0.229;0.217;16.3;77.8;44.3;61.5;15.6;11.1;12.5;100.0;103.9;109.1;MIN;ATL;105;2018;29/01/2018;False
0.494;0.382;0.875;8.0;36.0;44.0;27.0;8.0;8.0;21.0;105.0;0.61;0.576;0.43;0.203;22.2;83.7;55.7;69.2;8.3;12.5;19.6;100.0;109.1;103.9;ATL;MIN;100;2018;29/01/2018;True
0.442;0.319;0.8;6.0;37.0;43.0;22.0;10.0;6.0;11.0;107.0;0.564;0.529;0.547;0.233;14.6;88.1;51.8;57.9;10.3;14.0;10.4;100.0;110.0;99.7;BOS;HOU;97;2022;24/10/2021;True
0.427;0.438;0.792;5.0;35.0;40.0;20.0;7.0;4.0;18.0;97.0;0.567;0.52;0.427;0.32;11.9;85.4;48.2;62.5;7.2;10.3;17.4;100.0;99.7;110.0;HOU;BOS;107;2022;24/10/2021;False
